Batch_ID,Flour_kg_mean,Flour_kg_median,Flour_kg_q25,Flour_kg_q75,Flour_kg_trend_slope,Flour_kg_trend_r2,Flour_kg_num_peaks,Flour_kg_num_valleys,Sugar_kg_min,Sugar_kg_max,Sugar_kg_skewness,Sugar_kg_cv,Yeast_kg_iqr,Yeast_kg_skewness,Yeast_kg_kurtosis,Water_Temp_C_median,Mixer_Speed_RPM_iqr,Mixer_Speed_RPM_trend_slope,Mixer_Speed_RPM_trend_r2,Mixer_Speed_RPM_num_peaks,Mixing_Temp_C_mean,Mixing_Temp_C_median,Mixing_Temp_C_q25,Fermentation_Temp_C_std,Fermentation_Temp_C_range,Fermentation_Temp_C_q75,Fermentation_Temp_C_iqr,Fermentation_Temp_C_cv,Oven_Temp_C_num_peaks,Oven_Temp_C_num_valleys,Oven_Humidity_pct_median,avg_time_step,Mixing_Temp_C_Fermentation_Temp_C_diff_mean,Flour_kg_mean_deviation,Flour_kg_out_of_tolerance_ratio,Sugar_kg_deviation_std,Sugar_kg_out_of_tolerance_ratio,Mixer_Speed_RPM_critical_deviation_ratio,Mixing_Temp_C_mean_deviation,Mixing_Temp_C_max_consecutive_oot,Fermentation_Temp_C_deviation_std,Fermentation_Temp_C_max_deviation,Flour_kg_stability,Flour_kg_mean_change_rate,Sugar_kg_stability,Sugar_kg_volatility,Mixer_Speed_RPM_change_rate_std,Fermentation_Temp_C_stability,Fermentation_Temp_C_mean_change_rate,Fermentation_Temp_C_volatility,Final_Weight,Quality_Score
73,9.971879156862745,9.97522,9.8017535,10.143096,0.00400775266968326,0.05839790058352463,18,16,4.628786,5.406943,0.24042918683352102,0.04182651089203434,0.12942299999999984,-0.19781980910131886,-0.7084328221145664,26.457659,31.095852999999977,-0.81856332959276,0.6432926046188592,5,38.112558882352936,38.21242,36.506390499999995,0.15721268946278838,0.7164609999999954,37.1056255,0.18628999999999962,0.00424606878841159,14,14,44.81264,1.1568627450980393,1.0870896078431371,-0.2812084313725483,0.058823529411764705,4.191368357370358,0.1568627450980392,0.11764705882352941,0.29620758513931805,8,0.42489916071023875,1.0521108108108024,0.809547525678285,0.03144657735403741,0.826981851482747,0.04182651089203434,0.009240902008618601,0.8739330021941761,0.004991882592986405,0.00424606878841159,43.84,97.17
74,9.941878647058823,9.964971,9.736829,10.117455,-0.0005663369230769207,0.0012247302788138082,13,13,4.646275,5.40295,-0.027525293579817776,0.03673318918127592,0.14837350000000038,-0.0825389139505272,-0.718906281116249,26.568005,27.995903999999996,-0.873976403257919,0.7751522679747181,3,37.86864568627451,38.124962,36.400444,0.19654447497861638,0.7576740000000015,37.102433500000004,0.21180600000000283,0.005312729340599922,14,16,44.855266,1.1176470588235294,0.873635705882353,-0.5812135294117642,0.0,3.704288036098747,0.11764705882352941,0.0784313725490196,-0.3456692466460268,8,0.5312012837259903,1.0464729729729687,0.8222455249574545,0.025713799648121566,0.8538096785876754,0.03673318918127592,0.007708947808682872,0.8487779369687534,0.005398722270110923,0.005312729340599922,44.28,93.48
75,9.945852396226416,9.966358,9.76265,10.121619,-0.0015432722141590076,0.00733738086357155,16,16,4.641442,5.492955,0.2570387927901792,0.03157141848920969,0.14562900000000023,-0.04575050766759012,-0.6775629455331105,26.438858,28.541033,-0.773376732543138,0.6871987324990314,4,37.91224830188679,37.915642,36.415283,0.18483463408443948,0.8636539999999968,37.143502,0.24234599999999773,0.004991844160018042,13,14,45.096778,1.0943396226415094,0.8849236981132083,-0.5414760377358487,0.07547169811320754,3.1558814464124225,0.05660377358490566,0.11320754716981132,-0.23092552135054542,8,0.4995530650930796,1.2084243243243207,0.7854800935907567,0.03556229838202515,0.8781853441611988,0.03157141848920969,0.007413747736102701,0.8540649408077666,0.006439936577671298,0.004991844160018042,43.57,95.45
76,9.896629333333333,9.904976,9.629617,10.0870685,0.0009930752036199078,0.0027270004090370107,15,11,4.718884,5.446554,0.2683814305863144,0.033144890129579066,0.10489199999999999,-0.6833476801303843,0.3561688999963968,26.458808,30.291487000000018,-0.865478282171946,0.7252957189286618,5,37.86418847058823,37.936819,36.5464485,0.15964628076168372,0.7853309999999993,37.1593395,0.1621810000000039,0.0043078993044306435,15,15,44.910758,1.1568627450980393,0.8052255098039216,-1.0337066666666666,0.058823529411764705,3.315341044602174,0.0392156862745098,0.13725490196078433,-0.3573987616099077,3,0.4314764344910371,1.1145567567567511,0.7930078528561558,0.03152260265078072,0.885107163442873,0.033144890129579066,0.00815563260639754,0.8755072219967334,0.004638645615956848,0.0043078993044306435,44.99,94.93
77,9.944613537037036,9.9460785,9.711432,10.14125975,-0.00023164989517819842,0.00018951868708699083,15,12,4.648977,5.3132,-0.19957156625338515,0.03221846707656427,0.1482135,-0.3651560328477696,-0.6735035623313514,26.475873,28.625192999999996,-0.7727468135315421,0.6703108194827313,5,38.01104059259259,37.857915500000004,36.440443,0.18609308742980563,0.8724690000000024,37.100674999999995,0.24842274999999603,0.00503301420212036,15,17,45.224182,1.0925925925925926,1.036559703703703,-0.5538646296296296,0.018518518518518517,3.2053216769013737,0.07407407407407407,0.16666666666666666,0.029054191033137288,4,0.5029542903508261,1.2051594594594603,0.8064945182030672,0.028692599328352036,0.8666878216771785,0.03221846707656427,0.008075321782211372,0.8463663285314632,0.006018328058527012,0.00503301420212036,46.22,94.84
78,9.97393368627451,9.96108,9.828456,10.120900500000001,-8.868217194569933e-05,2.7950445924915498e-05,14,16,4.612993,5.371587,-0.03139057236865277,0.03777788432636107,0.14037100000000002,0.2700608532576883,0.07480916124867498,26.25714,28.794108499999993,-0.8439747289592762,0.7264021346862537,5,37.73623684313725,37.516383,36.451972999999995,0.15798803203939266,0.7318240000000031,37.0473275,0.2372790000000009,0.004277015331077641,14,14,45.028443,1.1176470588235294,0.7973858431372547,-0.2606631372549025,0.0392156862745098,3.78360542682011,0.13725490196078433,0.13725490196078433,-0.694113570691434,5,0.4269946811875477,1.1743432432432528,0.8112298506917436,0.03054170171621667,0.8440058414332677,0.03777788432636107,0.00931018842591527,0.8799837873075772,0.004547283809834147,0.004277015331077641,45.81,91.25
79,9.996092773584907,9.969985,9.805002,10.171076,-0.00028626455410417785,0.00033546499124318183,15,17,4.605146,5.358623,-0.01944783979888707,0.03570159435085659,0.13852299999999973,0.20432154216671408,-0.1141507458915827,26.280115,29.015833999999984,-0.7764961587647151,0.6619444148795024,4,38.13118077358491,38.263771,36.892171,0.1959267850144557,0.8677569999999974,37.108733,0.22752299999999792,0.005297112730534552,14,15,44.906365,1.0943396226415094,1.1437132641509429,-0.03907226415094288,0.018867924528301886,3.535263672872351,0.11320754716981132,0.1320754716981132,0.3452125620655401,5,0.5295318513904209,1.3295540540540487,0.8111944866257231,0.026368920583795162,0.8534184913769889,0.03570159435085659,0.008492116875741933,0.8488214772875444,0.005367582250346507,0.005297112730534552,43.94,93.59
80,10.0645271,10.0492755,9.84228125,10.2244535,0.0030803685474189704,0.027053697337050736,15,15,4.577022,5.462156,-0.17548879578037338,0.04065564936666923,0.1601817499999998,-0.14501593109298241,-0.715112581728925,26.3550135,27.54628975,-0.811222130660264,0.6649329448295528,4,37.67246786,37.622437500000004,36.49567075,0.1744595732350954,0.947336,37.1111315,0.22510900000000333,0.0047155836456421,13,14,44.9255785,1.18,0.6760775200000002,0.6452709999999994,0.04,4.074602720045654,0.14,0.14,-0.8619266842105268,7,0.4715123600948524,1.3460297297297228,0.7945537902711521,0.0323842680827261,0.8325085346119182,0.04065564936666923,0.008049696875541962,0.8591067287881965,0.005310868927119177,0.0047155836456421,44.89,90.09
81,10.0462715,10.085114,9.85872775,10.249297,0.004154524993997602,0.05326937212825218,14,13,4.588718,5.430649,0.21409103863448425,0.03593583763992469,0.10139874999999976,0.11163594919721471,0.07111438576198781,26.7818665,27.891647250000005,-0.7813772002400959,0.6179188497369199,2,37.653597399999995,37.775234999999995,35.9721105,0.18303518340419142,0.7078039999999959,37.137876,0.25237024999999846,0.0049466999834720474,12,11,45.0202225,1.18,0.6521248999999995,0.46271499999999827,0.06,3.5788213506386573,0.1,0.08,-0.9115857894736855,6,0.4946896848761931,0.9722297297297228,0.8023410864344143,0.02859895712793182,0.8492775134838613,0.03593583763992469,0.008869126832736409,0.8437007271404162,0.005993238315842567,0.0049466999834720474,44.35,93.13
82,10.00152747826087,10.020387,9.8299225,10.15919625,-0.0011990514955288268,0.004411499994047542,15,15,4.562482,5.376158,0.10172037602275888,0.032937239477604956,0.1058967500000001,-0.3568377844299045,-0.42324312504058614,26.432477499999997,28.739552000000003,-0.9637497910576626,0.7636981636558897,5,38.0163278478261,37.823772500000004,37.082263749999996,0.16367031321255412,0.7307240000000021,37.12451225,0.2578540000000018,0.004423816170290564,13,13,44.660251,1.2608695652173914,1.018788413043479,0.015274782608696785,0.043478260869565216,3.2948641204268996,0.06521739130434782,0.13043478260869565,0.042968020594966856,5,0.4423521978717679,1.155618918918923,0.8017496757063256,0.032939126047973485,0.8664952803695077,0.032937239477604956,0.00833773684432661,0.8594469573285151,0.005179921153722571,0.004423816170290564,44.19,93.85
83,10.060507943396226,10.050804,9.875996,10.207561,0.003651710933720372,0.04037064939754435,14,16,4.631571,5.377039,0.17368680272083975,0.03586254178434888,0.12625399999999987,0.31144510306153156,0.2466974036976568,26.285616,29.756139999999988,-0.7482007367360102,0.6406292711417834,4,37.575293396226414,37.57246,36.07104,0.20546179509830226,0.8894100000000051,37.121973,0.25823799999999864,0.005554748778074021,10,15,44.745745,1.1132075471698113,0.5867988113207551,0.605079433962263,0.07547169811320754,3.5657399790191278,0.11320754716981132,0.09433962264150944,-1.1176489572989072,8,0.5553021489143305,1.3594189189189256,0.8085464712349103,0.030791128398028382,0.8586093410424342,0.03586254178434888,0.00881311302284182,0.8424062510867973,0.0066949624627491095,0.005554748778074021,44.34,94.3
84,9.927061568627451,9.873155,9.7543985,10.1153925,-0.00020781936651583752,0.0001261609832343986,14,15,4.597684,5.435046,-0.17509778818167068,0.033209553971718826,0.1155854999999999,-0.3014667432550244,-0.5681390802487147,26.400014,31.73647250000002,-0.8467410966515838,0.6993594973567127,5,37.859065960784314,38.05249,36.5392765,0.19546555195645926,0.7298710000000028,37.1826225,0.3023305000000036,0.005280108993251018,17,13,44.744539,1.1176470588235294,0.8398392352941181,-0.7293843137254908,0.058823529411764705,3.323243418230343,0.09803921568627451,0.21568627450980393,-0.37087905056759424,5,0.528285275557998,1.0401324324324395,0.7931227138077032,0.032388010596447005,0.865606533736994,0.033209553971718826,0.014718678365737975,0.8484414737119855,0.005720747121544764,0.005280108993251018,44.57,97.5
85,9.934328945454544,9.971473,9.747099500000001,10.1118475,0.0014722140692640653,0.007079965992793932,17,16,4.571221,5.291876,-0.44422384689050676,0.03220992496309846,0.1447115000000001,-0.2370082925007095,-0.3442871752944918,26.233857,28.97626599999998,-0.7497584733766233,0.6571818873033143,4,37.82650290909092,37.435041,36.4928135,0.16752505348121585,0.9268000000000001,37.121115,0.22711800000000437,0.004526635335021278,16,16,45.362693,1.0363636363636364,0.8177665999999999,-0.6567105454545464,0.07272727272727272,3.2214746144666937,0.05454545454545454,0.10909090909090909,-0.45657129186602885,7,0.4527704148140969,1.2925540540540572,0.7875389722899838,0.0357850449973872,0.8659153733704356,0.03220992496309846,0.007383369828627848,0.8665960537917271,0.005444647706746764,0.004526635335021278,44.18,93.47
86,9.98391529090909,9.991402,9.8679655,10.095374,-0.0005827184704184688,0.0013774102403686015,13,15,4.591083,5.342341,-0.16464683712454842,0.04028286224824177,0.11308949999999962,0.1988655282381907,0.18238121129360163,26.52276,30.241186,-0.7982699604617605,0.7088495972170812,4,38.179553690909096,38.115063,36.760726500000004,0.18699354253657624,0.936084000000001,37.1379055,0.26303000000000054,0.0050547896161837625,14,15,45.005746,1.0363636363636364,1.1862153454545457,-0.1608470909090914,0.07272727272727272,4.02067607437812,0.16363636363636364,0.21818181818181817,0.472509712918661,6,0.5053879528015573,1.3576432432432393,0.8160953761477814,0.025234446536781044,0.8435698211998605,0.04028286224824177,0.007812828506894572,0.8534600424702922,0.005786283149721589,0.0050547896161837625,43.18,92.7
87,10.044564826923079,10.0663435,9.90892625,10.191920750000001,-0.003573881541876551,0.0697845445209041,14,12,4.577776,5.470684,0.06412787156095574,0.03420002074090778,0.10994575000000006,0.058137209863357554,-0.09938412026266086,26.476564500000002,28.678631249999995,-0.7994233662170239,0.6817884586841065,7,37.93673323076923,37.8693105,36.86092375,0.1661564086956385,0.8590379999999982,37.0656405,0.20999125000000163,0.004495380649915358,15,15,44.690396,1.1346153846153846,0.9751449615384613,0.4456482692307685,0.0,3.4128748949992054,0.057692307692307696,0.07692307692307693,-0.1664914979757087,3,0.4490713748530771,1.2593027027026982,0.8466310983676906,0.021805764794073014,0.8667952960361685,0.03420002074090778,0.009398316841443873,0.8666002713141437,0.005132559209938159,0.004495380649915358,45.85,90.4
88,10.041367857142857,10.037006,9.874352,10.208701,0.00016402826530611733,7.993066947708567e-05,15,12,4.639277,5.297637,0.0315847657501099,0.036859518574235244,0.11375700000000011,0.5028965413596436,0.49053779921806084,26.5497,28.44917799999999,-0.8712685679591835,0.7281900187580772,6,38.055143428571434,38.142998,36.802953,0.17883918227120638,0.7700590000000034,37.108662,0.25117099999999937,0.004834657079757175,12,11,44.809449,1.2040816326530612,1.064064367346938,0.41367857142857034,0.04081632653061224,3.6720512754211976,0.061224489795918366,0.12244897959183673,0.1451142857142854,6,0.48334914127353074,1.2185378378378413,0.8119969900067615,0.028418836538778577,0.8533839357764894,0.036859518574235244,0.009811589524259387,0.8546428451050077,0.005767370310526589,0.004834657079757175,44.82,93.47
89,10.05105105882353,10.110185,9.845008,10.269299499999999,-0.0013284186425339434,0.004430798706400646,14,13,4.594041,5.330561,-0.5528472778394974,0.03374505002228832,0.12404200000000021,0.07048305410823263,-0.5262086146005251,26.620695,28.73913950000002,-0.8170771510407242,0.6758400865516531,5,38.08461894117647,38.240437,36.6327855,0.17623518616874603,0.8147969999999987,37.1396235,0.23961699999999553,0.0047628627095356296,14,16,44.902934,1.1568627450980393,1.0826734901960793,0.5105105882352939,0.058823529411764705,3.4078725708582245,0.058823529411764705,0.09803921568627451,0.22268142414860734,6,0.47631131396958387,1.3749972972973017,0.7868489600306869,0.03279195291956221,0.8600542077512116,0.03374505002228832,0.008362494508564624,0.8579363780362629,0.005074501659383726,0.0047628627095356296,44.87,93.72
90,9.950631703703705,9.936598499999999,9.694626249999999,10.09919075,0.0036829908137983626,0.04546554642811797,18,18,4.633869,5.487996,0.11547859420683056,0.03245341053913514,0.13522499999999993,0.11934595352795975,-0.16789035116006534,26.3736065,30.651460000000014,-0.8101549305126736,0.731751354791437,5,38.089752629629636,38.132107500000004,36.775580250000004,0.16659037333616467,0.6118959999999944,37.09479475,0.24734199999999618,0.004506367688393918,17,17,45.0276675,1.0740740740740742,1.1219806111111106,-0.49368296296296377,0.037037037037037035,3.2673736863483147,0.07407407407407407,0.09259259259259259,0.23619113060428737,3,0.45024425225990444,0.9563864864864782,0.7944114091186122,0.034553355975073426,0.8663862201907532,0.03245341053913514,0.00789996587908922,0.8609816880191947,0.005174379239691323,0.004506367688393918,43.72,91.43
91,10.088263019607842,10.092036,9.893653,10.290968,-0.0038129206334841697,0.04160371131855099,15,14,4.719671,5.464448,0.46735945519526084,0.037492034128606626,0.09771600000000014,0.28551866707812734,-0.11432925677280226,26.419885,29.725963500000006,-0.8022686387330317,0.6532087065926386,7,37.8064961372549,37.652129,36.536097,0.2055033150963175,0.9259789999999981,37.162152,0.3028304999999989,0.005551049175204379,14,16,44.490569,1.1568627450980393,0.7858701960784319,0.8826301960784311,0.09803921568627451,3.762175480236058,0.09803921568627451,0.11764705882352941,-0.5092206914344685,7,0.5554143651251824,1.2643243243243159,0.7877666368237081,0.028999569532281208,0.849660868282296,0.037492034128606626,0.008567336066896011,0.8378469925421737,0.006394208307883754,0.005551049175204379,45.41,94.04
92,10.014718199999999,9.959548,9.838929499999999,10.23395,-0.000837669624819632,0.0016151200893741926,15,14,4.723142,5.41049,0.9860765268251273,0.02833587839169889,0.11481200000000014,0.061982987658374206,-0.423566830083407,26.397818,30.73209349999999,-0.7653341293650793,0.6642694695879043,7,37.89111467272727,38.019953,36.3268025,0.18923222820790497,0.7964650000000049,37.161505500000004,0.263591500000004,0.005110381196581141,17,16,45.145182,1.0727272727272728,0.8621297636363642,0.14718199999999948,0.14545454545454545,2.8097790861812517,0.03636363636363636,0.12727272727272726,-0.2865403349282281,6,0.5114384546159593,1.1628972972973033,0.7508632096926317,0.03872297987808899,0.8835931078993612,0.02833587839169889,0.007549478973444088,0.8487644960388203,0.0060708814532518494,0.005110381196581141,45.0,96.64
93,10.063504326923075,10.0396085,9.87466925,10.29678925,0.004488475497310677,0.05951068881614936,16,19,4.652408,5.465755,0.40492701542250537,0.03803724019645294,0.12450699999999992,0.27995578714347347,-0.15273970426343686,26.4608275,28.325183500000037,-0.7903967649193205,0.684402455497638,6,37.83209255769231,37.73618,36.31827875,0.19782228177652605,0.8768390000000039,37.19305575,0.2936617499999983,0.0053396363659586705,14,15,44.902007999999995,1.1153846153846154,0.7841986153846149,0.6350432692307699,0.09615384615384616,3.8060008849543308,0.11538461538461539,0.17307692307692307,-0.4418616902834008,5,0.5346548156122326,1.2808000000000093,0.7929687730106038,0.03424421488769175,0.8483895643949043,0.03803724019645294,0.007216841439473519,0.85482468879267,0.005314455333678392,0.0053396363659586705,44.78,92.1
94,10.021166698113209,9.985089,9.892159,10.212095,-0.0014211998064828251,0.0062870122778544675,17,15,4.51549,5.285792,-0.20464668831364718,0.035183828460852634,0.1124280000000002,0.3369714315167147,0.0726851373183739,26.481115,30.021338999999983,-0.8207947202870504,0.7298048343364041,5,37.869108415094345,37.993603,36.479892,0.19652392926913254,0.8662559999999999,37.12964,0.26864499999999936,0.005312278068577509,14,14,44.953668,1.0943396226415094,0.8748233396226418,0.2116669811320746,0.07547169811320754,3.5023678710464523,0.03773584905660377,0.18867924528301888,-0.3444515392254214,6,0.5311457547814392,1.1794108108108157,0.7940980212964189,0.03163872986186785,0.8452287262828404,0.035183828460852634,0.008355298619771552,0.8463160604935498,0.00541028936014872,0.005312278068577509,43.7,94.67
95,10.005946351851854,9.996333,9.82316225,10.1871785,-0.0011931493424814212,0.003299080780174811,15,15,4.539036,5.375081,-0.374670247441793,0.03334789517715141,0.11716274999999987,0.07319454986270305,-0.5743459252340024,26.555509,28.70279475000001,-0.7613314636554223,0.6712362856836578,4,38.25646844444444,38.2131965,36.92029925,0.1807424784795253,0.750824999999999,37.094866,0.18842375000000544,0.004884129130241723,15,14,44.678365,1.0925925925925926,1.2503873888888881,0.059463518518519,0.16666666666666666,3.3790811545993606,0.1111111111111111,0.12962962962962962,0.674916959064327,8,0.48849318507979816,1.1153459459459452,0.7761817740089293,0.03568623758490226,0.8680377486827583,0.03334789517715141,0.008188343141931953,0.8608852728271971,0.005224754389174353,0.004884129130241723,45.28,93.83
96,9.971308819999999,9.979211,9.79373275,10.149816,-0.0007654117166866744,0.001976635485274863,13,12,4.728525,5.402312,0.6270878635646616,0.030496868701452007,0.12514650000000005,0.30229723120916013,-0.47141502305453686,26.835537000000002,29.93494000000001,-0.8507790471068428,0.6798065272204122,4,37.54605092,37.554989000000006,35.84757175,0.18678500156262967,0.8978140000000039,37.14521275,0.2181117499999985,0.0050431246420873845,15,16,44.8492155,1.16,0.5084968600000005,-0.28691180000000144,0.02,3.043438927859344,0.04,0.12,-1.1946028421052617,11,0.5048243285476477,1.2375756756756804,0.8011421811437672,0.0274395822215773,0.8712943867859448,0.030496868701452007,0.011069872450883643,0.8538627761258964,0.005909267029888059,0.0050431246420873845,45.78,95.2
97,10.04277327777778,10.050352499999999,9.8708855,10.17181725,0.003710311454164279,0.05873452428045335,18,16,4.665086,5.411402,0.12272561177155511,0.03331303717488395,0.09771350000000001,-0.16469384211278712,-0.4844088606701855,26.3214195,29.923317249999997,-0.7704927514389176,0.6738655702729354,7,38.11200222222221,38.201865,36.572654,0.20261950260910594,0.8065720000000027,37.101268,0.26587949999999694,0.005480168904207895,17,15,44.922043,1.0925925925925926,1.138780018518519,0.4277327777777786,0.07407407407407407,3.3460950761389014,0.07407407407407407,0.14814814814814814,0.29474269005847936,5,0.5476202773219079,1.1630486486486564,0.8169491977635672,0.028828321566897505,0.8635932323729254,0.03331303717488395,0.011184663488545648,0.838637124719134,0.006463792803503253,0.005480168904207895,43.76,92.37
98,9.982159115384615,9.9500745,9.800555750000001,10.191520500000001,-0.00043467139076240504,0.000721170951218719,15,15,4.576317,5.373713,-0.4529509204373587,0.03349350028243476,0.10909425000000028,0.0011567905574718818,-0.5596582463599238,26.5567295,28.898118249999982,-0.7747872042175361,0.65520791333134,6,37.63857398076924,37.564172,36.325227000000005,0.18219076253740804,0.8785589999999956,37.13954475,0.24579125000000346,0.004922025662774803,15,16,45.052441,1.1346153846153846,0.6231711730769233,-0.17840884615384545,0.019230769230769232,3.3802472154409404,0.038461538461538464,0.11538461538461539,-0.9511211032388659,8,0.49240746631731896,1.2977837837837762,0.8095708590506782,0.03006935953840488,0.8590986048812916,0.03349350028243476,0.008503301823439523,0.863059003928283,0.004620244493124369,0.004922025662774803,43.21,89.7
99,9.857373411764705,9.800821,9.688737,9.977953,0.00244675954751131,0.017898005356115868,10,15,4.691944,5.428454,0.25652778186971686,0.03450209889120909,0.1363025,0.3800098220617786,-0.6538698701034584,26.719466,30.106831,-0.8463515901357467,0.7230719608207211,3,38.000768745098036,38.104839,36.6077145,0.1426766022294925,0.7315189999999987,37.059103,0.15858599999999967,0.0038589006396644505,17,14,44.823646,1.1372549019607843,1.0273880980392154,-1.4262658823529415,0.11764705882352941,3.457760098428268,0.0784313725490196,0.0392156862745098,0.0020230134158929014,9,0.38561243845808785,1.1333594594594536,0.8045197591348683,0.02773836271022301,0.8485735757818416,0.03450209889120909,0.00845335130335584,0.8847042687455413,0.00399647940871737,0.0038589006396644505,45.95,92.21
100,9.99401848148148,9.9949625,9.759663499999998,10.285649500000002,0.0008553387459500636,0.0017685054255088847,14,15,4.53295,5.411604,-0.1470889931687328,0.03769212064311748,0.0938960000000002,0.36714149225073606,0.3410031740667767,26.587279000000002,28.107222250000007,-0.7456328975795692,0.6834579211573656,5,38.33357892592593,38.489159,37.110468250000004,0.18534780653476335,0.8955059999999975,37.186677,0.27399550000000517,0.005004392648081462,18,15,44.8599205,1.0925925925925926,1.296555740740741,-0.05981518518518564,0.09259259259259259,3.7741875777971314,0.1111111111111111,0.09259259259259259,0.8778392787524362,14,0.5009400176615226,1.2569891891891876,0.759398309656417,0.03744716563700237,0.8558347375758232,0.03769212064311748,0.007550328892192503,0.8499135418663916,0.005934653538156562,0.005004392648081462,45.76,95.81
101,9.981933566037737,10.001325,9.783757,10.130791,0.0006151493307530963,0.0014623271148929647,16,16,4.643668,5.39308,0.2847468702413699,0.03244908163742478,0.14749500000000015,-0.021735626859534035,-1.2145547125203717,26.546554,30.50258500000001,-0.8074605802289953,0.684928338062304,5,37.79920313207546,37.824347,36.48586,0.18613783150655527,0.8626389999999944,37.105345,0.2007509999999968,0.005031342791697745,14,15,44.950339,1.1132075471698113,0.8035462641509435,-0.1806643396226408,0.03773584905660377,3.2516498584130873,0.11320754716981132,0.22641509433962265,-0.5284128103277057,8,0.5030752202879872,1.2977378378378308,0.8248096906666766,0.027658661312922567,0.8735039175170237,0.03244908163742478,0.01021132339030695,0.8476488266969018,0.005438274734000235,0.005031342791697745,44.23,95.51
102,9.975175547169812,9.952781,9.750248,10.178697,-0.0007635067731011199,0.001448806922077081,15,14,4.642627,5.395964,0.0350610055218634,0.03070176910379971,0.10104899999999972,-0.5057914799346008,0.25167142337047244,26.441686,30.44711700000002,-0.7707041871472342,0.6533691511843793,5,37.75606160377359,37.83611,36.318983,0.18695857947086972,0.798724,37.078944,0.26720499999999703,0.005058563017133477,16,15,45.380668,1.1132075471698113,0.797229849056604,-0.24824452830188695,0.07547169811320754,3.0634482874920352,0.05660377358490566,0.05660377358490566,-0.6419431479642496,7,0.5052934580293776,1.1219351351351288,0.7747227623539372,0.03359174339940064,0.883388831741445,0.03070176910379971,0.008998479416737886,0.8523101562438005,0.0057794897760290054,0.005058563017133477,44.94,94.01
103,9.882004326923077,9.881958999999998,9.745135249999999,10.0868565,0.004809870955348759,0.07337125786399946,14,13,4.571057,5.417827,0.16145580752675281,0.03529144732694605,0.1246989999999999,0.3761407958244995,-0.43742770496883,26.570127999999997,27.920282500000013,-0.8040504778451296,0.6805838850842062,6,37.95724951923077,38.2295705,36.378872,0.17357844000939418,0.8530140000000017,37.0402455,0.2445337499999951,0.004699078678858181,16,14,45.030206,1.1153846153846154,1.0184255769230772,-1.179956730769231,0.07692307692307693,3.505915725606773,0.057692307692307696,0.15384615384615385,-0.11250126518218552,5,0.4691309189443086,1.2014648648648607,0.8152503969576718,0.02736490593276983,0.8618395541600463,0.03529144732694605,0.010861166603367237,0.868254115533438,0.004885354971182122,0.004699078678858181,42.91,91.48
104,10.019954865384616,10.023361999999999,9.830032749999999,10.2253505,0.004203781396738665,0.04937271509661991,13,15,4.653232,5.318466,-0.16156638617215546,0.03258475756231441,0.15998274999999995,0.1794632444813681,-0.6794041255270509,26.513849999999998,28.68738675,-0.8047774313156323,0.700606395709869,6,38.13057936538462,38.2841255,36.85027475,0.20199459456362065,0.9667770000000004,37.0952365,0.28452500000000214,0.005465627421873716,12,15,44.423597,1.1153846153846154,1.1733228653846155,0.19954865384615328,0.07692307692307693,3.2652407654771474,0.038461538461538464,0.057692307692307696,0.34362990890688183,5,0.5459313366584342,1.3686216216216303,0.78549131165687,0.03082754193121901,0.8683557716551062,0.03258475756231441,0.009275053738177608,0.8620282444441665,0.0048719538667778076,0.005465627421873716,46.09,90.97
105,9.981915072727272,9.983432,9.758769000000001,10.189538500000001,-0.0033281221500721502,0.03577547274025713,16,14,4.661212,5.472939,0.037708990450269445,0.03704464285080642,0.11922699999999997,0.18522769137235756,-0.4025265238872149,26.660359,28.568877499999985,-0.7297962249639249,0.647029256450512,5,38.29191303636363,38.530032,36.662882499999995,0.18691903147930888,0.8747209999999939,37.174325,0.29778650000000795,0.0050483151401102926,15,13,44.935246,1.0727272727272728,1.265890236363636,-0.18084927272727247,0.05454545454545454,3.7226154730677967,0.10909090909090909,0.14545454545454545,0.7681922009569365,9,0.5051865715656997,1.231959459459452,0.7913295414122626,0.031780076194040205,0.8448801778840508,0.03704464285080642,0.010858756276032965,0.8413633914880035,0.005906354823331601,0.0050483151401102926,47.08,93.85
106,10.007252785714286,9.988571,9.7789255,10.25434075,0.0008174609022556413,0.0021515110977522894,15,16,4.651615,5.316832,-0.07718596270321622,0.03324533784012555,0.13274474999999986,0.0530053020691762,-0.4299598612088418,26.5145205,31.434357250000005,-0.7747315420710866,0.7052893932177551,6,38.040914803571425,38.226636,36.858844999999995,0.16679572342534948,0.808835000000002,37.11952975,0.2419464999999974,0.004508629255740891,19,17,45.1300485,1.0357142857142858,1.0461401249999993,0.07252785714285703,0.05357142857142857,3.332975321463571,0.03571428571428571,0.16071428571428573,0.10767053571428546,6,0.4507992525009446,1.2247540540540525,0.7824991686526156,0.034593083097837034,0.864782779472695,0.03324533784012555,0.00807826515890748,0.8683083193301288,0.005202713683070311,0.004508629255740891,44.25,92.55
